,Onset Timestamp,Onset Flux,Threshold Timestamp,Threshold Flux,Peak Timestamp,Peak Flux,End Timestamp,End Flux
0,1997-11-06 17:00:00,3.537477338645107,1997-11-06 16:00:00,1.8269632850047652,1997-11-07 06:00:00,48.236460033668166,1997-11-09 13:00:00,1.5295113238431561
1,1998-04-20 16:00:00,0.40449695686984877,1998-04-20 18:00:00,1.4187407133023275,1998-04-21 10:00:00,31.83713208913875,1998-04-23 22:00:00,1.8742750147631324
2,1998-05-06 07:00:00,0.05590195892454757,1998-05-06 08:00:00,0.7114197954928838,1998-05-06 10:00:00,17.48276076920939,1998-05-07 08:00:00,1.295520999830822
3,1998-11-06 04:00:00,0.7801842083023742,1998-11-06 06:00:00,1.2453949637752886,1998-11-06 15:00:00,17.35356175645331,1998-11-08 09:00:00,1.7208389301968308
4,1998-11-14 09:00:00,0.8798827614601026,1998-11-14 10:00:00,1.5597842177126067,1998-11-14 13:00:00,13.861131529260739,1998-11-21 16:00:00,0.0028320468087315257
5,1999-04-24 15:00:00,0.015487872143466083,1999-04-24 17:00:00,0.9157709511930086,1999-04-25 01:00:00,11.289432070424539,1999-04-25 13:00:00,1.950103497659654
6,1999-05-05 13:00:00,1.021367518589549,1999-05-05 14:00:00,1.6200335723224328,1999-05-06 01:00:00,12.007921996792561,1999-05-07 15:00:00,1.9256222664102953
7,1999-06-04 09:00:00,1.182950009102071,1999-06-04 09:00:00,1.182950009102071,1999-06-04 14:00:00,27.388799449271794,1999-06-06 07:00:00,1.9979604943051958
8,2000-04-04 16:00:00,0.00017870856342153672,2000-04-04 18:00:00,0.5099478629458387,2000-04-05 19:00:00,51.05635370867169,2000-04-06 19:00:00,1.718518928936037
9,2000-06-07 03:00:00,0.5265202750973517,2000-06-07 05:00:00,1.7976623723608547,2000-06-08 11:00:00,133.65905611627898,2000-06-09 19:00:00,1.7934903822465278
10,2000-07-14 11:00:00,3.4167798803052527,2000-07-14 09:00:00,1.866181562431482,2000-07-15 15:00:00,423.557412902782,2000-07-19 17:00:00,1.887673242668917
11,2000-08-11 12:00:00,0.33663834198226006,2000-08-11 13:00:00,0.9161931362946191,2000-08-11 16:00:00,18.807017537654954,2000-08-11 17:00:00,1.9104376125129907
12,2000-09-12 15:00:00,0.04416232290888851,2000-09-12 17:00:00,1.3528657484657924,2000-09-13 06:00:00,183.80649198598118,2000-09-17 22:00:00,1.0232888307014203
13,2000-09-12 15:00:00,0.04416232290888851,2000-09-12 17:00:00,1.3528657484657924,2000-09-17 10:00:00,22.05389676344827,2000-09-17 22:00:00,1.0232888307014203
14,2000-11-08 23:00:00,1.1772708491335637,2000-11-08 23:00:00,1.3308680873655945,2000-11-09 22:00:00,350.42226773730135,2000-11-11 08:00:00,1.823125045735853
15,2000-11-24 11:00:00,0.335608510902733,2000-11-24 13:00:00,1.6779933241961742,2000-11-26 20:00:00,97.18345590880092,2000-11-29 16:00:00,1.6310683265023593
16,2001-01-28 23:00:00,1.4211934164021436,2001-01-29 01:00:00,1.6546391448488684,2001-01-29 12:00:00,77.21627902433697,2001-01-30 15:00:00,1.819959870407569
17,2001-03-29 21:00:00,0.4573197097537144,2001-03-29 22:00:00,0.4573197097537144,2001-03-30 23:00:00,28.090953211197395,2001-03-31 13:00:00,1.7167713777476377
18,2001-04-03 00:00:00,0.4573197097537144,2001-04-03 00:00:00,0.4573197097537144,2001-04-03 21:00:00,72.92531667521267,2001-04-08 12:00:00,1.8865417739660713
19,2001-04-03 00:00:00,0.7563515651374317,2001-04-03 00:00:00,1.558795423522651,2001-04-08 10:00:00,13.787411777009456,2001-04-08 12:00:00,1.8865417739660713
20,2001-04-10 08:00:00,0.33537251584125993,2001-04-10 09:00:00,0.6937288823164635,2001-04-11 20:00:00,144.13612349902536,2001-04-13 15:00:00,1.991667984797157
21,2001-04-15 13:00:00,3.2350832685138364,2001-04-15 14:00:00,1.6774645808159594,2001-04-16 01:00:00,91.48189582246033,2001-04-18 00:00:00,1.5544467486518432
22,2001-04-27 17:00:00,1.6429177585438905,2001-04-27 15:00:00,1.6429177585438905,2001-04-28 04:00:00,80.10558439571118,2001-04-28 15:00:00,1.7425482234889014
23,2001-05-07 18:00:00,0.23781903769934676,2001-05-07 18:00:00,0.9278985865095875,2001-05-08 12:00:00,13.848477892284421,2001-05-09 02:00:00,1.038205169099174
24,2001-06-15 17:00:00,0.8671136246496283,2001-06-15 18:00:00,1.4973322948532206,2001-06-15 22:00:00,11.374103724396305,2001-06-17 10:00:00,1.606643594522542
